"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"CM0130","2019-09-11 07:00:00","11.000","108.000","1.900","26.200","0.820","1011.100","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.600",""
"C0W110","2019-09-11 07:00:00","16.000","36.000","5.900","-99.000","-99.000","1011.500","-99.000","0.000","12.000","29.000","","-999.000","","-999.000",""
"C0R670","2019-09-11 07:00:00","26.000","359.000","1.300","27.700","-99.000","1009.800","-99.000","-99.000","-99.000","-99.000","-99.000","27.900","","26.200",""
"C0X120","2019-09-11 07:00:00","28.000","136.000","1.300","25.600","0.890","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","24.200",""
"C0R100","2019-09-11 07:00:00","1006.000","80.000","0.400","20.500","0.960","903.500","-99.000","0.000","-99.000","-99.000","-99.000","20.500","","18.800",""
"C0C700","2019-09-11 07:00:00","151.000","105.000","0.700","27.600","0.710","995.300","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","26.500",""
"C0W130","2019-09-11 07:00:00","18.000","360.000","1.700","27.600","0.920","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.200",""
"C0F9R0","2019-09-11 07:00:00","20.000","148.000","0.600","27.200","1.000","1010.000","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.300",""
"C0V660","2019-09-11 07:00:00","25.000","106.000","1.200","25.800","0.910","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.500",""
"C0G780","2019-09-11 07:00:00","27.000","135.000","1.200","27.200","0.860","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.100",""
"C0C590","2019-09-11 07:00:00","72.000","39.000","0.700","28.800","0.710","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","25.400",""
"C0I520","2019-09-11 07:00:00","3860.000","-99.000","-99.000","6.900","0.680","645.600","-99.000","-99.000","-99.000","-99.000","-99.000","6.900","","5.100",""
"C0E530","2019-09-11 07:00:00","341.000","130.000","0.800","26.200","0.840","973.200","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","24.200",""
"C0M790","2019-09-11 07:00:00","15.000","116.000","0.600","26.100","0.830","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","23.800",""
"C0R130","2019-09-11 07:00:00","1040.000","259.000","1.200","20.900","0.860","897.400","-99.000","0.000","-99.000","-99.000","-99.000","21.800","","19.500",""
"C0AH30","2019-09-11 07:00:00","755.000","161.000","8.900","22.000","1.000","927.600","-99.000","2.000","-99.000","-99.000","-99.000","22.000","","21.100",""
"C0X170","2019-09-11 07:00:00","50.000","99.000","1.200","25.400","0.910","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.000",""
"C0K291","2019-09-11 07:00:00","8.000","149.000","1.300","26.600","0.860","1011.000","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","24.700",""
"C0D480","2019-09-11 07:00:00","223.000","0.000","0.000","24.400","0.960","986.100","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.200",""
"C0F0C0","2019-09-11 07:00:00","983.000","0.000","0.000","21.100","0.990","904.600","-99.000","0.000","-99.000","-99.000","-99.000","21.400","","20.200",""
"C0U860","2019-09-11 07:00:00","5.000","0.000","0.200","29.300","0.830","1012.800","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","26.800",""
"C0UA50","2019-09-11 07:00:00","808.000","137.000","2.700","22.600","0.990","924.800","-99.000","0.000","-99.000","-99.000","-99.000","22.600","","21.100",""
"C0T960","2019-09-11 07:00:00","120.000","141.000","0.300","24.500","0.990","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","22.900",""
"C0SA80","2019-09-11 07:00:00","136.000","260.000","0.300","24.800","0.920","997.400","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","23.100",""
"C0E780","2019-09-11 07:00:00","160.000","131.000","0.500","26.700","0.800","993.500","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","25.200",""
"C0F9Q0","2019-09-11 07:00:00","149.000","116.000","1.200","26.700","0.850","994.000","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","25.300",""
"C0F9X0","2019-09-11 07:00:00","166.000","211.000","1.500","26.000","0.900","993.500","-99.000","0.000","-99.000","-99.000","-99.000","26.000","","25.400",""
"C0F0D0","2019-09-11 07:00:00","3171.000","144.000","1.800","13.700","0.570","701.900","-99.000","0.000","-99.000","-99.000","-99.000","13.700","","9.400",""
"C0S730","2019-09-11 07:00:00","110.000","53.000","5.700","25.700","0.980","1000.500","-99.000","3.000","14.800","48.000","","26.500","","24.500",""
"C0T790","2019-09-11 07:00:00","2830.000","126.000","3.200","11.600","0.990","730.900","-99.000","0.000","-99.000","-99.000","-99.000","11.600","","9.400",""
"C0M830","2019-09-11 07:00:00","540.000","0.000","0.200","21.100","0.990","953.400","-99.000","0.000","-99.000","-99.000","-99.000","21.900","","20.700",""
"C0V750","2019-09-11 07:00:00","50.000","88.000","1.000","26.400","1.000","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","24.600",""
"C0K530","2019-09-11 07:00:00","12.000","165.000","1.400","26.200","0.890","1010.200","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","24.700",""
"C0G850","2019-09-11 07:00:00","62.000","143.000","0.300","27.900","0.850","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","26.600",""
"C0M780","2019-09-11 07:00:00","30.000","133.000","1.400","25.300","0.900","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","23.800",""
"C0V360","2019-09-11 07:00:00","94.000","0.000","0.000","23.600","0.990","1001.200","-99.000","0.000","-99.000","-99.000","-99.000","23.600","","22.100",""
"C0K510","2019-09-11 07:00:00","10.000","155.000","1.900","25.800","0.880","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.300",""
"C0D650","2019-09-11 07:00:00","97.000","46.000","1.300","27.700","0.780","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.700",""
"C0V630","2019-09-11 07:00:00","19.000","82.000","1.200","25.800","0.850","1011.600","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.600",""
"C0U910","2019-09-11 07:00:00","17.000","0.000","0.200","27.400","0.800","1011.300","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","25.500",""
"C0U600","2019-09-11 07:00:00","10.000","262.000","0.300","27.800","0.900","1011.800","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","25.900",""
"C0G820","2019-09-11 07:00:00","29.000","116.000","1.000","27.500","0.860","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","25.700",""
"C0R590","2019-09-11 07:00:00","72.000","329.000","0.400","25.300","0.990","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","23.600",""
"C0A9E0","2019-09-11 07:00:00","26.000","122.000","0.600","30.100","0.660","1009.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","28.600",""
"C0R480","2019-09-11 07:00:00","57.000","17.000","0.400","24.500","0.990","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","23.800",""
"C0X300","2019-09-11 07:00:00","70.000","0.000","0.000","24.200","0.950","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.000",""
"C0U970","2019-09-11 07:00:00","7.000","0.000","0.000","27.400","0.840","1013.300","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","26.600",""
"C0M750","2019-09-11 07:00:00","10.000","163.000","1.600","26.900","0.860","1010.400","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","25.200",""
"C0I110","2019-09-11 07:00:00","161.000","163.000","0.400","25.800","0.850","994.100","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","24.000",""
"C0V370","2019-09-11 07:00:00","74.000","61.000","0.400","23.600","1.000","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","22.800",""
"C0C690","2019-09-11 07:00:00","242.000","148.000","1.300","27.200","0.690","984.900","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","25.200",""
"C0A540","2019-09-11 07:00:00","401.000","115.000","0.700","24.800","0.890","966.800","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.400",""
"C0H950","2019-09-11 07:00:00","192.000","0.000","0.000","23.800","0.990","991.200","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","23.000",""
"C0O960","2019-09-11 07:00:00","112.000","73.000","0.900","24.400","0.940","999.100","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.000",""
"C0AH10","2019-09-11 07:00:00","30.000","96.000","1.800","29.900","0.680","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","28.600",""
"C0R680","2019-09-11 07:00:00","13.000","43.000","1.900","27.800","-99.000","1010.700","-99.000","-99.000","-99.000","-99.000","-99.000","27.800","","26.300",""
"C0X210","2019-09-11 07:00:00","38.000","119.000","0.800","25.700","0.930","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","25.700","","23.400",""
"C0D430","2019-09-11 07:00:00","87.000","0.000","0.000","24.700","0.970","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","23.400",""
"C0AD30","2019-09-11 07:00:00","20.000","98.000","1.800","30.000","0.660","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","28.800",""
"C0R240","2019-09-11 07:00:00","87.000","38.000","0.500","23.500","0.990","1001.600","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","22.700",""
"C0AI30","2019-09-11 07:00:00","26.000","88.000","2.900","29.400","0.750","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","28.500",""
"C0U960","2019-09-11 07:00:00","1885.000","216.000","1.200","15.900","0.990","817.300","-99.000","0.000","-99.000","-99.000","-99.000","15.900","","14.700",""
"C0T9E0","2019-09-11 07:00:00","415.000","0.000","0.000","22.300","0.940","968.500","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","21.900",""
"C0D550","2019-09-11 07:00:00","1956.000","0.000","0.000","19.000","0.670","813.500","-99.000","0.000","-99.000","-99.000","-99.000","19.000","","14.500",""
"C0C630","2019-09-11 07:00:00","209.000","191.000","0.700","26.500","0.710","988.600","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","24.900",""
"C0K240","2019-09-11 08:00:00","1132.000","183.000","1.100","23.000","0.950","892.900","-99.000","0.500","-99.000","-99.000","-99.000","23.300","","19.000",""
"C0M520","2019-09-11 08:00:00","15.000","194.000","0.500","28.400","0.810","1009.900","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","23.700",""
"C0A530","2019-09-11 08:00:00","300.000","51.000","1.200","28.800","0.810","979.400","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","24.500",""
"C0E820","2019-09-11 08:00:00","220.000","0.000","0.000","28.000","0.740","987.800","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","23.000",""
"C0K450","2019-09-11 08:00:00","35.000","188.000","0.400","28.100","0.750","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","24.400",""
"C0G760","2019-09-11 08:00:00","53.000","221.000","0.900","28.800","0.980","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","25.100",""
"CM0120","2019-09-11 08:00:00","4.000","188.000","1.900","28.100","0.760","1011.500","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","24.900",""
"C0Z290","2019-09-11 08:00:00","946.000","0.000","0.000","24.600","0.710","911.100","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","19.500",""
"C0V680","2019-09-11 08:00:00","40.000","107.000","0.600","28.300","0.800","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","24.300",""
"C0F9U0","2019-09-11 08:00:00","74.000","122.000","1.400","28.700","0.760","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","26.900",""
"C0AI10","2019-09-11 08:00:00","76.000","90.000","0.300","29.300","0.720","1003.400","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","24.800",""
"C0V530","2019-09-11 08:00:00","34.000","65.000","0.400","28.100","1.000","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","24.000",""
"C0R550","2019-09-11 08:00:00","38.000","197.000","0.300","28.300","0.760","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","23.600",""
"C0F9L0","2019-09-11 08:00:00","253.000","183.000","0.900","28.400","0.770","983.800","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","25.800",""
"C0A950","2019-09-11 08:00:00","60.000","159.000","2.800","28.700","0.830","1006.800","-99.000","0.500","8.200","156.000","","28.700","","26.100",""
"C0R160","2019-09-11 08:00:00","45.000","44.000","0.300","27.500","0.990","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","23.500",""
"C0F9S0","2019-09-11 08:00:00","43.000","159.000","2.600","28.100","0.760","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","26.100",""
"C0M820","2019-09-11 08:00:00","980.000","129.000","0.600","21.700","0.770","906.500","-99.000","0.000","-99.000","-99.000","-99.000","21.700","","18.600",""
"C0G870","2019-09-11 08:00:00","12.000","168.000","1.200","28.700","0.860","1011.600","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","24.700",""
"C0R530","2019-09-11 08:00:00","16.000","9.000","0.600","27.900","0.690","1010.300","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","24.100",""
"C0O840","2019-09-11 08:00:00","134.000","0.000","0.200","27.400","1.000","996.100","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","23.200",""
"C0A890","2019-09-11 08:00:00","40.000","0.000","0.100","28.200","0.840","1007.800","-99.000","0.500","-99.000","-99.000","-99.000","28.200","","25.500",""
"C0A660","2019-09-11 08:00:00","97.000","168.000","0.600","28.600","1.000","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","25.600",""
"C0T9H0","2019-09-11 08:00:00","725.000","308.000","0.600","24.900","0.730","935.100","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","21.300",""
"C0R270","2019-09-11 08:00:00","51.000","98.000","1.100","28.100","0.890","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","24.200",""
"C0O980","2019-09-11 08:00:00","18.000","85.000","0.400","28.000","0.880","1011.200","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","23.100",""
"C0T9I0","2019-09-11 08:00:00","152.000","204.000","0.700","26.900","0.700","997.600","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","23.400",""
"C0V760","2019-09-11 08:00:00","30.000","105.000","0.700","28.700","0.820","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","24.400",""
"C0AG90","2019-09-11 08:00:00","25.000","92.000","1.400","31.100","0.630","1010.100","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","27.800",""
"C0O900","2019-09-11 08:00:00","9.000","127.000","0.800","27.800","0.990","1011.400","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","23.700",""
"C0AD00","2019-09-11 08:00:00","86.000","360.000","1.300","31.600","0.630","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","27.600",""
"C0V700","2019-09-11 08:00:00","24.000","96.000","1.300","28.600","0.760","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","25.800",""
"C0AH00","2019-09-11 08:00:00","38.000","37.000","1.500","30.000","0.710","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","27.400",""
"C0X080","2019-09-11 08:00:00","2.000","173.000","1.300","28.500","0.840","1011.800","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","24.000",""
"CM0150","2019-09-11 08:00:00","11.000","357.000","1.400","27.400","0.740","1012.000","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","25.000",""
"C0I480","2019-09-11 08:00:00","2165.000","322.000","0.600","20.300","0.570","791.500","-99.000","0.000","-99.000","-99.000","-99.000","20.300","","12.600",""
"C0A860","2019-09-11 08:00:00","362.000","96.000","0.500","28.800","0.720","972.500","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","23.700",""
"C0U940","2019-09-11 08:00:00","25.000","255.000","0.300","29.100","0.690","1011.600","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","24.200",""
"C0S970","2019-09-11 08:00:00","19.000","68.000","1.800","28.100","0.780","1010.900","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","24.900",""
"C0V260","2019-09-11 08:00:00","126.000","81.000","1.100","27.700","0.810","998.300","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","23.200",""
"C0H990","2019-09-11 08:00:00","3076.000","149.000","0.400","13.300","0.690","710.200","-99.000","0.000","-99.000","-99.000","-99.000","13.300","","9.700",""
"C0F9K0","2019-09-11 08:00:00","30.000","149.000","2.400","28.700","0.780","1007.000","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","26.400",""
"C0AH90","2019-09-11 08:00:00","660.000","0.000","0.100","25.400","0.790","942.900","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","20.100",""
"C0W150","2019-09-11 08:00:00","42.000","11.000","2.400","30.100","0.660","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","28.200",""
"C0F000","2019-09-11 08:00:00","273.000","90.000","0.800","26.500","1.000","980.200","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","23.800",""
